,,,-40.51999748E-3,0.0,,,,,-40.51999748E-3,18.0000000,
,,,-40.47999904E-3,-2.0000000,,,,,-40.47999904E-3,20.0000000,
,,,-40.44000059E-3,0.0,,,,,-40.44000059E-3,24.00000000,
,,,-40.39999843E-3,0.0,,,,,-40.39999843E-3,26.00000000,
,,,-40.35999998E-3,0.0,,,,,-40.35999998E-3,30.00000000,
,,,-40.31999782E-3,0.0,,,,,-40.31999782E-3,32.00000000,
,,,-40.27999938E-3,0.0,,,,,-40.27999938E-3,34.00000000,
,,,-40.23999721E-3,0.0,,,,,-40.23999721E-3,38.00000000,
,,,-40.19999877E-3,0.0,,,,,-40.19999877E-3,40.00000000,
,,,-40.16000032E-3,-2.0000000,,,,,-40.16000032E-3,42.00000000,
,,,-40.11999816E-3,0.0,,,,,-40.11999816E-3,46.00000000,
,,,-40.07999972E-3,0.0,,,,,-40.07999972E-3,48.00000000,
,,,-40.03999755E-3,0.0,,,,,-40.03999755E-3,50.00000000,
,,,-39.99999911E-3,-2.0000000,,,,,-39.99999911E-3,52.00000000,
,,,-39.96000066E-3,0.0,,,,,-39.96000066E-3,54.00000000,
,,,-39.91999850E-3,0.0,,,,,-39.91999850E-3,58.000000000,
,,,-39.88000005E-3,0.0,,,,,-39.88000005E-3,58.000000000,
,,,-39.83999789E-3,0.0,,,,,-39.83999789E-3,58.000000000,
,,,-39.79999945E-3,-2.0000000,,,,,-39.79999945E-3,64.000000000,
,,,-39.75999728E-3,0.0,,,,,-39.75999728E-3,68.000000000,
,,,-39.71999884E-3,-2.0000000,,,,,-39.71999884E-3,72.000000000,
,,,-39.68000039E-3,0.0,,,,,-39.68000039E-3,74.000000000,
,,,-39.63999823E-3,-2.0000000,,,,,-39.63999823E-3,76.000000000,
,,,-39.59999979E-3,0.0,,,,,-39.59999979E-3,78.000000000,
,,,-39.55999762E-3,-2.0000000,,,,,-39.55999762E-3,80.000000000,
,,,-39.51999918E-3,0.0,,,,,-39.51999918E-3,84.000000000,
,,,-39.48000073E-3,0.0,,,,,-39.48000073E-3,88.000000000,
,,,-39.43999857E-3,0.0,,,,,-39.43999857E-3,90.000000000,
,,,-39.40000013E-3,0.0,,,,,-39.40000013E-3,88.000000000,
,,,-39.35999796E-3,0.0,,,,,-39.35999796E-3,92.000000000,
,,,-39.31999952E-3,0.0,,,,,-39.31999952E-3,96.000000000,
,,,-39.27999735E-3,0.0,,,,,-39.27999735E-3,102.0000000,
,,,-39.23999891E-3,0.0,,,,,-39.23999891E-3,104.0000000,
,,,-39.20000046E-3,0.0,,,,,-39.20000046E-3,106.0000000,
,,,-39.15999830E-3,0.0,,,,,-39.15999830E-3,108.0000000,
,,,-39.11999986E-3,-2.0000000,,,,,-39.11999986E-3,108.0000000,
,,,-39.07999769E-3,0.0,,,,,-39.07999769E-3,114.0000000,
,,,-39.03999925E-3,-2.0000000,,,,,-39.03999925E-3,114.0000000,
,,,-39.00000080E-3,-2.0000000,,,,,-39.00000080E-3,118.0000000,
,,,-38.95999864E-3,0.0,,,,,-38.95999864E-3,120.0000000,
,,,-38.92000020E-3,0.0,,,,,-38.92000020E-3,122.0000000,
,,,-38.87999803E-3,0.0,,,,,-38.87999803E-3,124.0000000,
,,,-38.83999959E-3,0.0,,,,,-38.83999959E-3,126.0000000,
,,,-38.79999742E-3,-2.0000000,,,,,-38.79999742E-3,128.0000000,
,,,-38.75999898E-3,0.0,,,,,-38.75999898E-3,130.0000000,
,,,-38.72000054E-3,-2.0000000,,,,,-38.72000054E-3,132.0000000,
,,,-38.67999837E-3,0.0,,,,,-38.67999837E-3,138.0000000,
,,,-38.63999993E-3,0.0,,,,,-38.63999993E-3,140.0000000,
,,,-38.59999776E-3,0.0,,,,,-38.59999776E-3,140.0000000,
,,,-38.55999932E-3,0.0,,,,,-38.55999932E-3,144.0000000,
,,,-38.52000087E-3,0.0,,,,,-38.52000087E-3,144.0000000,
,,,-38.47999871E-3,0.0,,,,,-38.47999871E-3,146.0000000,
,,,-38.44000027E-3,0.0,,,,,-38.44000027E-3,148.0000000,
,,,-38.39999810E-3,0.0,,,,,-38.39999810E-3,146.0000000,
,,,-38.35999966E-3,0.0,,,,,-38.35999966E-3,152.00000000,
,,,-38.31999749E-3,0.0,,,,,-38.31999749E-3,154.00000000,
,,,-38.27999905E-3,-2.0000000,,,,,-38.27999905E-3,154.00000000,
,,,-38.24000061E-3,0.0,,,,,-38.24000061E-3,160.00000000,
,,,-38.19999844E-3,0.0,,,,,-38.19999844E-3,158.00000000,
,,,-38.16000000E-3,0.0,,,,,-38.16000000E-3,162.00000000,
,,,-38.11999783E-3,0.0,,,,,-38.11999783E-3,162.00000000,
,,,-38.07999939E-3,0.0,,,,,-38.07999939E-3,160.00000000,
,,,-38.03999722E-3,0.0,,,,,-38.03999722E-3,166.00000000,
,,,-37.99999878E-3,-2.0000000,,,,,-37.99999878E-3,164.00000000,
,,,-37.96000034E-3,0.0,,,,,-37.96000034E-3,166.00000000,
,,,-37.91999817E-3,0.0,,,,,-37.91999817E-3,168.00000000,
,,,-37.87999973E-3,0.0,,,,,-37.87999973E-3,166.00000000,
,,,-37.83999756E-3,0.0,,,,,-37.83999756E-3,166.00000000,
,,,-37.79999912E-3,0.0,,,,,-37.79999912E-3,170.00000000,
,,,-37.76000068E-3,-2.0000000,,,,,-37.76000068E-3,168.00000000,
,,,-37.71999851E-3,0.0,,,,,-37.71999851E-3,172.00000000,
,,,-37.68000007E-3,0.0,,,,,-37.68000007E-3,170.00000000,
,,,-37.63999790E-3,0.0,,,,,-37.63999790E-3,174.00000000,
,,,-37.59999946E-3,0.0,,,,,-37.59999946E-3,174.00000000,
,,,-37.55999729E-3,0.0,,,,,-37.55999729E-3,178.00000000,
