,,,-485.199969262E-6,-400.00000596E-3,,,,,-485.199969262E-6,4.00000000,
,,,-484.799966216E-6,0.0,,,,,-484.799966216E-6,4.40000010,
,,,-484.399963170E-6,0.0,,,,,-484.399963170E-6,4.20000029,
,,,-483.999960124E-6,0.0,,,,,-483.999960124E-6,4.20000029,
,,,-483.599957079E-6,0.0,,,,,-483.599957079E-6,4.20000029,
,,,-483.199954033E-6,-200.00000298E-3,,,,,-483.199954033E-6,4.20000029,
,,,-482.799950987E-6,200.00000298E-3,,,,,-482.799950987E-6,4.20000029,
,,,-482.399977045E-6,-200.00000298E-3,,,,,-482.399977045E-6,4.20000029,
,,,-481.999973999E-6,-200.00000298E-3,,,,,-481.999973999E-6,4.20000029,
,,,-481.599970954E-6,-200.00000298E-3,,,,,-481.599970954E-6,4.20000029,
,,,-481.199967908E-6,-400.00000596E-3,,,,,-481.199967908E-6,4.40000010,
,,,-480.799964862E-6,-400.00000596E-3,,,,,-480.799964862E-6,4.40000010,
,,,-480.399961816E-6,-200.00000298E-3,,,,,-480.399961816E-6,4.20000029,
,,,-479.999958770E-6,0.0,,,,,-479.999958770E-6,4.00000000,
,,,-479.599955725E-6,0.0,,,,,-479.599955725E-6,4.20000029,
,,,-479.199952679E-6,0.0,,,,,-479.199952679E-6,4.00000000,
,,,-478.799978737E-6,0.0,,,,,-478.799978737E-6,4.00000000,
,,,-478.399975691E-6,-200.00000298E-3,,,,,-478.399975691E-6,4.20000029,
,,,-477.999972645E-6,0.0,,,,,-477.999972645E-6,4.00000000,
,,,-477.599969599E-6,-200.00000298E-3,,,,,-477.599969599E-6,4.20000029,
,,,-477.199966554E-6,0.0,,,,,-477.199966554E-6,4.20000029,
,,,-476.799963508E-6,0.0,,,,,-476.799963508E-6,4.20000029,
,,,-476.399960462E-6,-200.00000298E-3,,,,,-476.399960462E-6,4.20000029,
,,,-475.999957416E-6,-200.00000298E-3,,,,,-475.999957416E-6,4.40000010,
,,,-475.599954370E-6,0.0,,,,,-475.599954370E-6,4.20000029,
,,,-475.199951325E-6,-400.00000596E-3,,,,,-475.199951325E-6,4.00000000,
,,,-474.799977383E-6,200.00000298E-3,,,,,-474.799977383E-6,4.20000029,
,,,-474.399974337E-6,-200.00000298E-3,,,,,-474.399974337E-6,4.20000029,
,,,-473.999971291E-6,0.0,,,,,-473.999971291E-6,4.40000010,
,,,-473.599968245E-6,-200.00000298E-3,,,,,-473.599968245E-6,4.00000000,
,,,-473.199965199E-6,0.0,,,,,-473.199965199E-6,4.00000000,
,,,-472.799962154E-6,-200.00000298E-3,,,,,-472.799962154E-6,4.20000029,
,,,-472.399959108E-6,-200.00000298E-3,,,,,-472.399959108E-6,4.20000029,
,,,-471.999956062E-6,-400.00000596E-3,,,,,-471.999956062E-6,4.20000029,
,,,-471.599953016E-6,-200.00000298E-3,,,,,-471.599953016E-6,4.20000029,
,,,-471.199979074E-6,0.0,,,,,-471.199979074E-6,4.40000010,
,,,-470.799976029E-6,0.0,,,,,-470.799976029E-6,4.20000029,
,,,-470.399972983E-6,-200.00000298E-3,,,,,-470.399972983E-6,4.40000010,
,,,-469.999969937E-6,0.0,,,,,-469.999969937E-6,4.00000000,
,,,-469.599966891E-6,0.0,,,,,-469.599966891E-6,4.20000029,
,,,-469.199963845E-6,0.0,,,,,-469.199963845E-6,3.79999995,
,,,-468.799960800E-6,-400.00000596E-3,,,,,-468.799960800E-6,4.20000029,
,,,-468.399957754E-6,-200.00000298E-3,,,,,-468.399957754E-6,4.20000029,
,,,-467.999954708E-6,200.00000298E-3,,,,,-467.999954708E-6,4.40000010,
,,,-467.599951662E-6,0.0,,,,,-467.599951662E-6,4.00000000,
,,,-467.199977720E-6,-200.00000298E-3,,,,,-467.199977720E-6,4.00000000,
,,,-466.799974674E-6,-200.00000298E-3,,,,,-466.799974674E-6,4.20000029,
,,,-466.399971629E-6,0.0,,,,,-466.399971629E-6,4.40000010,
,,,-465.999968583E-6,-200.00000298E-3,,,,,-465.999968583E-6,4.20000029,
,,,-465.599965537E-6,200.00000298E-3,,,,,-465.599965537E-6,4.20000029,
,,,-465.199962491E-6,-200.00000298E-3,,,,,-465.199962491E-6,4.00000000,
,,,-464.799959445E-6,-200.00000298E-3,,,,,-464.799959445E-6,4.00000000,
,,,-464.399956400E-6,-200.00000298E-3,,,,,-464.399956400E-6,4.20000029,
,,,-463.999953354E-6,200.00000298E-3,,,,,-463.999953354E-6,4.20000029,
,,,-463.599979412E-6,0.0,,,,,-463.599979412E-6,4.00000000,
,,,-463.199976366E-6,-200.00000298E-3,,,,,-463.199976366E-6,4.20000029,
,,,-462.799973320E-6,0.0,,,,,-462.799973320E-6,4.20000029,
,,,-462.399970274E-6,0.0,,,,,-462.399970274E-6,4.20000029,
,,,-461.999967229E-6,-200.00000298E-3,,,,,-461.999967229E-6,4.20000029,
,,,-461.599964183E-6,-200.00000298E-3,,,,,-461.599964183E-6,4.40000010,
,,,-461.199961137E-6,-200.00000298E-3,,,,,-461.199961137E-6,4.20000029,
,,,-460.799958091E-6,0.0,,,,,-460.799958091E-6,4.40000010,
,,,-460.399955045E-6,-200.00000298E-3,,,,,-460.399955045E-6,4.20000029,
,,,-459.999952000E-6,-200.00000298E-3,,,,,-459.999952000E-6,4.20000029,
,,,-459.599978058E-6,0.0,,,,,-459.599978058E-6,4.20000029,
,,,-459.199975012E-6,0.0,,,,,-459.199975012E-6,4.20000029,
,,,-458.799971966E-6,0.0,,,,,-458.799971966E-6,4.20000029,
,,,-458.399968920E-6,200.00000298E-3,,,,,-458.399968920E-6,4.20000029,
,,,-457.999965874E-6,0.0,,,,,-457.999965874E-6,4.00000000,
,,,-457.599962829E-6,-400.00000596E-3,,,,,-457.599962829E-6,4.20000029,
,,,-457.199959783E-6,0.0,,,,,-457.199959783E-6,4.00000000,
,,,-456.799956737E-6,-400.00000596E-3,,,,,-456.799956737E-6,4.20000029,
,,,-456.399953691E-6,-200.00000298E-3,,,,,-456.399953691E-6,4.20000029,
,,,-455.999950645E-6,200.00000298E-3,,,,,-455.999950645E-6,4.20000029,
,,,-455.599976704E-6,0.0,,,,,-455.599976704E-6,4.20000029,
,,,-455.199973658E-6,-200.00000298E-3,,,,,-455.199973658E-6,4.40000010,
,,,-454.799970612E-6,-400.00000596E-3,,,,,-454.799970612E-6,4.40000010,
,,,-454.399967566E-6,-200.00000298E-3,,,,,-454.399967566E-6,4.00000000,
,,,-453.999964520E-6,-200.00000298E-3,,,,,-453.999964520E-6,4.20000029,
,,,-453.599961475E-6,0.0,,,,,-453.599961475E-6,4.00000000,
,,,-453.199958429E-6,-200.00000298E-3,,,,,-453.199958429E-6,4.40000010,
,,,-452.799955383E-6,-200.00000298E-3,,,,,-452.799955383E-6,4.00000000,
,,,-452.399952337E-6,-200.00000298E-3,,,,,-452.399952337E-6,4.20000029,
,,,-451.999978395E-6,-200.00000298E-3,,,,,-451.999978395E-6,4.20000029,
,,,-451.599975349E-6,0.0,,,,,-451.599975349E-6,4.40000010,
,,,-451.199972304E-6,0.0,,,,,-451.199972304E-6,4.20000029,
,,,-450.799969258E-6,-400.00000596E-3,,,,,-450.799969258E-6,4.20000029,
,,,-450.399966212E-6,0.0,,,,,-450.399966212E-6,4.20000029,
,,,-449.999963166E-6,0.0,,,,,-449.999963166E-6,4.00000000,
,,,-449.599960120E-6,-400.00000596E-3,,,,,-449.599960120E-6,4.00000000,
,,,-449.199957075E-6,-200.00000298E-3,,,,,-449.199957075E-6,4.20000029,
,,,-448.799954029E-6,0.0,,,,,-448.799954029E-6,4.20000029,
,,,-448.399950983E-6,-200.00000298E-3,,,,,-448.399950983E-6,4.40000010,
,,,-447.999977041E-6,-200.00000298E-3,,,,,-447.999977041E-6,4.20000029,
,,,-447.599973995E-6,-200.00000298E-3,,,,,-447.599973995E-6,4.20000029,
,,,-447.199970949E-6,200.00000298E-3,,,,,-447.199970949E-6,4.20000029,
,,,-446.799967904E-6,200.00000298E-3,,,,,-446.799967904E-6,4.40000010,
,,,-446.399964858E-6,0.0,,,,,-446.399964858E-6,4.40000010,
,,,-445.999961812E-6,0.0,,,,,-445.999961812E-6,4.20000029,
,,,-445.599958766E-6,0.0,,,,,-445.599958766E-6,4.40000010,
,,,-445.199955720E-6,0.0,,,,,-445.199955720E-6,4.20000029,
,,,-444.799952675E-6,200.00000298E-3,,,,,-444.799952675E-6,4.20000029,
,,,-444.399978733E-6,0.0,,,,,-444.399978733E-6,4.20000029,
,,,-443.999975687E-6,-200.00000298E-3,,,,,-443.999975687E-6,4.00000000,
,,,-443.599972641E-6,-200.00000298E-3,,,,,-443.599972641E-6,4.00000000,
,,,-443.199969595E-6,-200.00000298E-3,,,,,-443.199969595E-6,4.40000010,
,,,-442.799966550E-6,0.0,,,,,-442.799966550E-6,4.20000029,
,,,-442.399963504E-6,-200.00000298E-3,,,,,-442.399963504E-6,4.20000029,
,,,-441.999960458E-6,0.0,,,,,-441.999960458E-6,4.00000000,
,,,-441.599957412E-6,0.0,,,,,-441.599957412E-6,4.40000010,
,,,-441.199954366E-6,200.00000298E-3,,,,,-441.199954366E-6,4.40000010,
,,,-440.799951321E-6,0.0,,,,,-440.799951321E-6,4.20000029,
,,,-440.399977379E-6,-200.00000298E-3,,,,,-440.399977379E-6,4.20000029,
,,,-439.999974333E-6,-200.00000298E-3,,,,,-439.999974333E-6,4.40000010,
,,,-439.599971287E-6,0.0,,,,,-439.599971287E-6,4.00000000,
,,,-439.199968241E-6,0.0,,,,,-439.199968241E-6,4.00000000,
,,,-438.799965195E-6,0.0,,,,,-438.799965195E-6,4.20000029,
,,,-438.399962150E-6,0.0,,,,,-438.399962150E-6,4.20000029,
,,,-437.999959104E-6,0.0,,,,,-437.999959104E-6,4.20000029,
,,,-437.599956058E-6,200.00000298E-3,,,,,-437.599956058E-6,4.40000010,
,,,-437.199953012E-6,-200.00000298E-3,,,,,-437.199953012E-6,4.20000029,
,,,-436.799979070E-6,0.0,,,,,-436.799979070E-6,4.20000029,
,,,-436.399976024E-6,-200.00000298E-3,,,,,-436.399976024E-6,4.20000029,
,,,-435.999972979E-6,0.0,,,,,-435.999972979E-6,4.00000000,
,,,-435.599969933E-6,-200.00000298E-3,,,,,-435.599969933E-6,4.20000029,
,,,-435.199966887E-6,-200.00000298E-3,,,,,-435.199966887E-6,4.20000029,
,,,-434.799963841E-6,0.0,,,,,-434.799963841E-6,4.20000029,
,,,-434.399960795E-6,0.0,,,,,-434.399960795E-6,4.20000029,
,,,-433.999957750E-6,-200.00000298E-3,,,,,-433.999957750E-6,4.40000010,
,,,-433.599954704E-6,0.0,,,,,-433.599954704E-6,4.00000000,
,,,-433.199951658E-6,0.0,,,,,-433.199951658E-6,4.00000000,
,,,-432.799977716E-6,-200.00000298E-3,,,,,-432.799977716E-6,4.20000029,
,,,-432.399974670E-6,-200.00000298E-3,,,,,-432.399974670E-6,4.00000000,
,,,-431.999971624E-6,-200.00000298E-3,,,,,-431.999971624E-6,4.20000029,
,,,-431.599968579E-6,200.00000298E-3,,,,,-431.599968579E-6,4.20000029,
,,,-431.199965533E-6,0.0,,,,,-431.199965533E-6,4.00000000,
,,,-430.799962487E-6,0.0,,,,,-430.799962487E-6,4.20000029,
,,,-430.399959441E-6,0.0,,,,,-430.399959441E-6,4.20000029,
,,,-429.999956395E-6,0.0,,,,,-429.999956395E-6,4.40000010,
,,,-429.599953350E-6,0.0,,,,,-429.599953350E-6,4.20000029,
,,,-429.199950304E-6,0.0,,,,,-429.199950304E-6,4.20000029,
,,,-428.799976362E-6,200.00000298E-3,,,,,-428.799976362E-6,4.20000029,
,,,-428.399973316E-6,0.0,,,,,-428.399973316E-6,4.40000010,
,,,-427.999970270E-6,0.0,,,,,-427.999970270E-6,4.20000029,
,,,-427.599967225E-6,0.0,,,,,-427.599967225E-6,4.20000029,
,,,-427.199964179E-6,0.0,,,,,-427.199964179E-6,4.20000029,
,,,-426.799961133E-6,-200.00000298E-3,,,,,-426.799961133E-6,4.40000010,
,,,-426.399958087E-6,0.0,,,,,-426.399958087E-6,4.40000010,
,,,-425.999955041E-6,0.0,,,,,-425.999955041E-6,4.20000029,
,,,-425.599951996E-6,0.0,,,,,-425.599951996E-6,4.20000029,
,,,-425.199978054E-6,0.0,,,,,-425.199978054E-6,4.20000029,
,,,-424.799975008E-6,0.0,,,,,-424.799975008E-6,4.20000029,
,,,-424.399971962E-6,200.00000298E-3,,,,,-424.399971962E-6,4.00000000,
,,,-423.999968916E-6,200.00000298E-3,,,,,-423.999968916E-6,4.20000029,
,,,-423.599965870E-6,0.0,,,,,-423.599965870E-6,4.00000000,
,,,-423.199962825E-6,-200.00000298E-3,,,,,-423.199962825E-6,4.20000029,
,,,-422.799959779E-6,200.00000298E-3,,,,,-422.799959779E-6,4.00000000,
,,,-422.399956733E-6,0.0,,,,,-422.399956733E-6,4.40000010,
,,,-421.999953687E-6,-200.00000298E-3,,,,,-421.999953687E-6,4.20000029,
,,,-421.599950641E-6,-200.00000298E-3,,,,,-421.599950641E-6,4.00000000,
,,,-421.199976699E-6,0.0,,,,,-421.199976699E-6,4.40000010,
,,,-420.799973654E-6,-200.00000298E-3,,,,,-420.799973654E-6,4.00000000,
,,,-420.399970608E-6,0.0,,,,,-420.399970608E-6,4.20000029,
,,,-419.999967562E-6,200.00000298E-3,,,,,-419.999967562E-6,4.40000010,
,,,-419.599964516E-6,0.0,,,,,-419.599964516E-6,3.79999995,
,,,-419.199961470E-6,-200.00000298E-3,,,,,-419.199961470E-6,4.20000029,
,,,-418.799958425E-6,200.00000298E-3,,,,,-418.799958425E-6,4.00000000,
,,,-418.399955379E-6,-200.00000298E-3,,,,,-418.399955379E-6,4.20000029,
,,,-417.999952333E-6,-200.00000298E-3,,,,,-417.999952333E-6,4.20000029,
,,,-417.599978391E-6,0.0,,,,,-417.599978391E-6,4.20000029,
,,,-417.199975345E-6,-200.00000298E-3,,,,,-417.199975345E-6,4.20000029,
,,,-416.799972299E-6,0.0,,,,,-416.799972299E-6,4.00000000,
,,,-416.399969254E-6,0.0,,,,,-416.399969254E-6,4.20000029,
,,,-415.999966208E-6,0.0,,,,,-415.999966208E-6,4.00000000,
,,,-415.599963162E-6,-200.00000298E-3,,,,,-415.599963162E-6,4.20000029,
,,,-415.199960116E-6,-200.00000298E-3,,,,,-415.199960116E-6,4.40000010,
,,,-414.799957070E-6,-200.00000298E-3,,,,,-414.799957070E-6,4.40000010,
,,,-414.399954025E-6,-200.00000298E-3,,,,,-414.399954025E-6,4.20000029,
,,,-413.999950979E-6,-400.00000596E-3,,,,,-413.999950979E-6,4.20000029,
,,,-413.599977037E-6,0.0,,,,,-413.599977037E-6,4.20000029,
,,,-413.199973991E-6,-200.00000298E-3,,,,,-413.199973991E-6,4.20000029,
,,,-412.799970945E-6,0.0,,,,,-412.799970945E-6,4.40000010,
,,,-412.399967900E-6,0.0,,,,,-412.399967900E-6,4.20000029,
,,,-411.999964854E-6,-200.00000298E-3,,,,,-411.999964854E-6,4.20000029,
,,,-411.599961808E-6,0.0,,,,,-411.599961808E-6,4.40000010,
,,,-411.199958762E-6,0.0,,,,,-411.199958762E-6,4.20000029,
,,,-410.799955716E-6,0.0,,,,,-410.799955716E-6,4.20000029,
,,,-410.399952671E-6,0.0,,,,,-410.399952671E-6,3.79999995,
,,,-409.999978729E-6,0.0,,,,,-409.999978729E-6,4.00000000,
,,,-409.599975683E-6,0.0,,,,,-409.599975683E-6,4.20000029,
,,,-409.199972637E-6,0.0,,,,,-409.199972637E-6,4.20000029,
,,,-408.799969591E-6,-200.00000298E-3,,,,,-408.799969591E-6,4.20000029,
,,,-408.399966545E-6,-200.00000298E-3,,,,,-408.399966545E-6,4.20000029,
,,,-407.999963500E-6,0.0,,,,,-407.999963500E-6,4.20000029,
,,,-407.599960454E-6,-200.00000298E-3,,,,,-407.599960454E-6,4.20000029,
,,,-407.199957408E-6,-200.00000298E-3,,,,,-407.199957408E-6,4.40000010,
,,,-406.799954362E-6,-200.00000298E-3,,,,,-406.799954362E-6,4.20000029,
,,,-406.399951316E-6,0.0,,,,,-406.399951316E-6,4.20000029,
,,,-405.999977374E-6,0.0,,,,,-405.999977374E-6,4.20000029,
,,,-405.599974329E-6,-200.00000298E-3,,,,,-405.599974329E-6,4.40000010,
,,,-405.199971283E-6,0.0,,,,,-405.199971283E-6,4.20000029,
,,,-404.799968237E-6,0.0,,,,,-404.799968237E-6,4.00000000,
,,,-404.399965191E-6,-200.00000298E-3,,,,,-404.399965191E-6,4.40000010,
,,,-403.999962145E-6,0.0,,,,,-403.999962145E-6,4.00000000,
,,,-403.599959100E-6,0.0,,,,,-403.599959100E-6,4.00000000,
,,,-403.19995605E-6,-200.00000298E-3,,,,,-403.19995605E-6,4.20000029,
,,,-402.79995301E-6,0.0,,,,,-402.79995301E-6,4.20000029,
,,,-402.39994996E-6,0.0,,,,,-402.39994996E-6,4.00000000,
,,,-401.99997602E-6,-200.00000298E-3,,,,,-401.99997602E-6,4.20000029,
,,,-401.59997297E-6,0.0,,,,,-401.59997297E-6,4.20000029,
,,,-401.19996993E-6,0.0,,,,,-401.19996993E-6,4.20000029,
,,,-400.79996688E-6,200.00000298E-3,,,,,-400.79996688E-6,4.00000000,
,,,-400.39996384E-6,-200.00000298E-3,,,,,-400.39996384E-6,4.00000000,
,,,-399.99996079E-6,0.0,,,,,-399.99996079E-6,4.20000029,
,,,-399.59995775E-6,-200.00000298E-3,,,,,-399.59995775E-6,4.20000029,
,,,-399.19995470E-6,-200.00000298E-3,,,,,-399.19995470E-6,4.20000029,
,,,-398.79995165E-6,0.0,,,,,-398.79995165E-6,4.40000010,
,,,-398.39997771E-6,0.0,,,,,-398.39997771E-6,4.20000029,
,,,-397.99997467E-6,0.0,,,,,-397.99997467E-6,4.20000029,
,,,-397.59997162E-6,0.0,,,,,-397.59997162E-6,4.20000029,
,,,-397.19996857E-6,0.0,,,,,-397.19996857E-6,4.20000029,
,,,-396.79996553E-6,0.0,,,,,-396.79996553E-6,4.20000029,
,,,-396.39996248E-6,-200.00000298E-3,,,,,-396.39996248E-6,4.00000000,
,,,-395.99995944E-6,-200.00000298E-3,,,,,-395.99995944E-6,4.00000000,
,,,-395.59995639E-6,-200.00000298E-3,,,,,-395.59995639E-6,4.20000029,
,,,-395.19995335E-6,-200.00000298E-3,,,,,-395.19995335E-6,4.20000029,
,,,-394.79995030E-6,200.00000298E-3,,,,,-394.79995030E-6,4.40000010,
,,,-394.39997636E-6,-200.00000298E-3,,,,,-394.39997636E-6,4.00000000,
,,,-393.99997331E-6,0.0,,,,,-393.99997331E-6,4.00000000,
,,,-393.59997027E-6,0.0,,,,,-393.59997027E-6,4.00000000,
,,,-393.19996722E-6,0.0,,,,,-393.19996722E-6,4.20000029,
,,,-392.79996417E-6,-400.00000596E-3,,,,,-392.79996417E-6,4.20000029,
,,,-392.39996113E-6,-200.00000298E-3,,,,,-392.39996113E-6,4.20000029,
,,,-391.99995808E-6,0.0,,,,,-391.99995808E-6,4.20000029,
,,,-391.59995504E-6,0.0,,,,,-391.59995504E-6,4.00000000,
,,,-391.19995199E-6,0.0,,,,,-391.19995199E-6,4.00000000,
,,,-390.79997805E-6,200.00000298E-3,,,,,-390.79997805E-6,4.20000029,
,,,-390.39997500E-6,0.0,,,,,-390.39997500E-6,4.20000029,
,,,-389.99997196E-6,200.00000298E-3,,,,,-389.99997196E-6,4.20000029,
,,,-389.59996891E-6,-200.00000298E-3,,,,,-389.59996891E-6,4.40000010,
,,,-389.19996587E-6,0.0,,,,,-389.19996587E-6,4.40000010,
,,,-388.79996282E-6,0.0,,,,,-388.79996282E-6,4.40000010,
,,,-388.39995977E-6,0.0,,,,,-388.39995977E-6,4.40000010,
,,,-387.99995673E-6,0.0,,,,,-387.99995673E-6,4.20000029,
,,,-387.59995368E-6,0.0,,,,,-387.59995368E-6,4.20000029,
,,,-387.19995064E-6,0.0,,,,,-387.19995064E-6,4.40000010,
,,,-386.79997670E-6,200.00000298E-3,,,,,-386.79997670E-6,4.00000000,
,,,-386.39997365E-6,0.0,,,,,-386.39997365E-6,4.20000029,
,,,-385.99997060E-6,0.0,,,,,-385.99997060E-6,4.00000000,
,,,-385.59996756E-6,0.0,,,,,-385.59996756E-6,4.00000000,
,,,-385.19996451E-6,0.0,,,,,-385.19996451E-6,4.20000029,
,,,-384.79996147E-6,-400.00000596E-3,,,,,-384.79996147E-6,4.00000000,
,,,-384.39995842E-6,-200.00000298E-3,,,,,-384.39995842E-6,4.00000000,
,,,-383.99995537E-6,0.0,,,,,-383.99995537E-6,4.40000010,
,,,-383.59995233E-6,-200.00000298E-3,,,,,-383.59995233E-6,4.40000010,
,,,-383.19997839E-6,0.0,,,,,-383.19997839E-6,4.00000000,
,,,-382.79997534E-6,0.0,,,,,-382.79997534E-6,4.40000010,
,,,-382.39997230E-6,0.0,,,,,-382.39997230E-6,4.00000000,
,,,-381.99996925E-6,0.0,,,,,-381.99996925E-6,4.20000029,
,,,-381.59996620E-6,0.0,,,,,-381.59996620E-6,4.20000029,
,,,-381.19996316E-6,0.0,,,,,-381.19996316E-6,4.00000000,
,,,-380.79996011E-6,-200.00000298E-3,,,,,-380.79996011E-6,4.40000010,
,,,-380.39995707E-6,0.0,,,,,-380.39995707E-6,4.00000000,
,,,-379.99995402E-6,0.0,,,,,-379.99995402E-6,4.00000000,
,,,-379.59995097E-6,-200.00000298E-3,,,,,-379.59995097E-6,4.20000029,
,,,-379.19997703E-6,0.0,,,,,-379.19997703E-6,4.20000029,
,,,-378.79997399E-6,-200.00000298E-3,,,,,-378.79997399E-6,4.40000010,
,,,-378.39997094E-6,-200.00000298E-3,,,,,-378.39997094E-6,3.79999995,
,,,-377.99996790E-6,-200.00000298E-3,,,,,-377.99996790E-6,4.40000010,
,,,-377.59996485E-6,-400.00000596E-3,,,,,-377.59996485E-6,4.00000000,
,,,-377.19996180E-6,0.0,,,,,-377.19996180E-6,4.20000029,
,,,-376.79995876E-6,0.0,,,,,-376.79995876E-6,4.00000000,
,,,-376.39995571E-6,0.0,,,,,-376.39995571E-6,4.00000000,
,,,-375.99995267E-6,-400.00000596E-3,,,,,-375.99995267E-6,4.20000029,
,,,-375.59994962E-6,0.0,,,,,-375.59994962E-6,4.40000010,
,,,-375.19997568E-6,-200.00000298E-3,,,,,-375.19997568E-6,4.20000029,
,,,-374.79997263E-6,0.0,,,,,-374.79997263E-6,4.00000000,
,,,-374.39996959E-6,0.0,,,,,-374.39996959E-6,4.00000000,
,,,-373.99996654E-6,0.0,,,,,-373.99996654E-6,4.20000029,
,,,-373.59996350E-6,-200.00000298E-3,,,,,-373.59996350E-6,4.20000029,
,,,-373.19996045E-6,-200.00000298E-3,,,,,-373.19996045E-6,4.00000000,
,,,-372.79995740E-6,-200.00000298E-3,,,,,-372.79995740E-6,4.00000000,
,,,-372.39995436E-6,-200.00000298E-3,,,,,-372.39995436E-6,4.20000029,
,,,-371.99995131E-6,-200.00000298E-3,,,,,-371.99995131E-6,4.20000029,
,,,-371.59997737E-6,-200.00000298E-3,,,,,-371.59997737E-6,4.00000000,
,,,-371.19997432E-6,0.0,,,,,-371.19997432E-6,4.20000029,
,,,-370.79997128E-6,200.00000298E-3,,,,,-370.79997128E-6,4.20000029,
,,,-370.39996823E-6,200.00000298E-3,,,,,-370.39996823E-6,3.79999995,
,,,-369.99996519E-6,-200.00000298E-3,,,,,-369.99996519E-6,4.00000000,
,,,-369.59996214E-6,-200.00000298E-3,,,,,-369.59996214E-6,4.20000029,
,,,-369.19995910E-6,-200.00000298E-3,,,,,-369.19995910E-6,4.00000000,
,,,-368.79995605E-6,-200.00000298E-3,,,,,-368.79995605E-6,4.20000029,
,,,-368.39995300E-6,0.0,,,,,-368.39995300E-6,4.20000029,
,,,-367.99994996E-6,0.0,,,,,-367.99994996E-6,4.00000000,
,,,-367.59997602E-6,-400.00000596E-3,,,,,-367.59997602E-6,4.20000029,
,,,-367.19997297E-6,0.0,,,,,-367.19997297E-6,4.00000000,
,,,-366.79996992E-6,0.0,,,,,-366.79996992E-6,4.20000029,
,,,-366.39996688E-6,0.0,,,,,-366.39996688E-6,4.20000029,
