-503.999995999E-6,4.40000010,10.3960009
-503.599992953E-6,4.59999990,10.3840008
-503.199989907E-6,4.40000010,10.3920002
-502.799986862E-6,4.59999990,10.4080009
-502.399983816E-6,4.40000010,10.4040003
-501.999980770E-6,4.59999990,10.4120007
-501.599977724E-6,4.59999990,10.4080009
-501.199974678E-6,4.40000010,10.4040003
-500.799971633E-6,4.59999990,10.4000006
-500.399968587E-6,4.59999990,10.4040003
-500.000023749E-6,4.59999990,10.4160004
-499.600020703E-6,4.40000010,10.4040003
-499.200017657E-6,4.40000010,10.4040003
-498.800014611E-6,4.40000010,10.4040003
-498.400011566E-6,4.40000010,10.4080009
-498.000008520E-6,4.59999990,10.4000006
-497.600005474E-6,0.0,10.3920002
-497.200002428E-6,0.0,10.3560009
-496.799999382E-6,-200.00000298E-3,10.4360008
-496.399996337E-6,0.0,10.4000006
-495.999993291E-6,-200.00000298E-3,10.4080009
-495.599990245E-6,-200.00000298E-3,10.3960009
-495.199987199E-6,-200.00000298E-3,10.3960009
-494.799984153E-6,0.0,10.3920002
-494.399981108E-6,0.0,10.3960009
-493.999978062E-6,0.0,10.3960009
-493.599975016E-6,200.00000298E-3,10.3840008
-493.199971970E-6,0.0,10.3880005
-492.799968924E-6,-200.00000298E-3,10.4000006
-492.400024086E-6,0.0,10.3920002
-492.000021040E-6,200.00000298E-3,10.3880005
-491.600017995E-6,0.0,10.4000006
-491.200014949E-6,-400.00000596E-3,10.3920002
-490.800011903E-6,-200.00000298E-3,10.3960009
-490.400008857E-6,-200.00000298E-3,10.3840008
-490.000005811E-6,-200.00000298E-3,10.3960009
-489.600002766E-6,0.0,10.3960009
-489.199999720E-6,0.0,10.4000006
-488.799996674E-6,-200.00000298E-3,10.3880005
-488.399993628E-6,0.0,10.3880005
-487.999990582E-6,-200.00000298E-3,10.4000006
-487.599987537E-6,-200.00000298E-3,10.3880005
-487.199984491E-6,200.00000298E-3,10.3880005
-486.799981445E-6,-400.00000596E-3,10.3960009
-486.400007503E-6,0.0,10.3960009
-486.000004457E-6,0.0,10.3920002
-485.600001412E-6,-200.00000298E-3,10.3880005
-485.199998366E-6,-400.00000596E-3,10.3920002
-484.799995320E-6,0.0,10.3880005
-484.399992274E-6,-200.00000298E-3,10.3840008
-483.999989228E-6,0.0,10.3920002
-483.599986183E-6,-200.00000298E-3,10.3800001
-483.199983137E-6,0.0,10.3840008
-482.800009195E-6,-400.00000596E-3,10.3920002
-482.400006149E-6,-200.00000298E-3,10.3840008
-482.000003103E-6,-200.00000298E-3,10.3760004
-481.600000057E-6,-400.00000596E-3,10.3880005
-481.199997012E-6,-200.00000298E-3,10.3920002
-480.799993966E-6,-200.00000298E-3,10.3760004
-480.399990920E-6,0.0,10.3760004
-479.999987874E-6,-200.00000298E-3,10.3960009
-479.599984828E-6,-200.00000298E-3,10.3880005
-479.199981783E-6,200.00000298E-3,10.3800001
-478.800007841E-6,-200.00000298E-3,10.3800001
-478.400004795E-6,-400.00000596E-3,10.3840008
-478.000001749E-6,-200.00000298E-3,10.3840008
-477.599998703E-6,0.0,10.3800001
-477.199995657E-6,-200.00000298E-3,10.3840008
-476.799992612E-6,-200.00000298E-3,10.3840008
-476.399989566E-6,-200.00000298E-3,10.3800001
-475.999986520E-6,-200.00000298E-3,10.3680000
-475.599983474E-6,0.0,10.3840008
-475.200009532E-6,0.0,10.3840008
-474.800006486E-6,0.0,10.3840008
-474.400003441E-6,0.0,10.3720007
-474.000000395E-6,-200.00000298E-3,10.3840008
-473.599997349E-6,0.0,10.3800001
-473.199994303E-6,0.0,10.3800001
-472.799991257E-6,-200.00000298E-3,10.3760004
-472.399988212E-6,-200.00000298E-3,10.3880005
-471.999985166E-6,-200.00000298E-3,10.3880005
-471.599982120E-6,0.0,10.3840008
-471.200008178E-6,200.00000298E-3,10.3720007
-470.800005132E-6,0.0,10.3800001
-470.400002087E-6,0.0,10.3840008
-469.999999041E-6,200.00000298E-3,10.3840008
-469.599995995E-6,0.0,10.3920002
-469.199992949E-6,0.0,10.3760004
-468.799989903E-6,0.0,10.3760004
-468.399986858E-6,-200.00000298E-3,10.3640003
-467.999983812E-6,-200.00000298E-3,10.3800001
-467.600009870E-6,0.0,10.3760004
-467.200006824E-6,200.00000298E-3,10.3760004
-466.800003778E-6,0.0,10.3840008
-466.400000732E-6,-400.00000596E-3,10.3800001
-465.999997687E-6,0.0,10.3840008
-465.599994641E-6,-200.00000298E-3,10.3680000
-465.199991595E-6,0.0,10.3840008
-464.799988549E-6,0.0,10.3760004
-464.399985503E-6,0.0,10.3760004
-463.999982458E-6,-200.00000298E-3,10.3800001
-463.600008516E-6,-200.00000298E-3,10.3680000
-463.200005470E-6,0.0,10.3800001
-462.800002424E-6,-200.00000298E-3,10.3800001
-462.399999378E-6,-200.00000298E-3,10.3840008
-461.999996332E-6,-400.00000596E-3,10.3720007
-461.599993287E-6,0.0,10.3840008
-461.199990241E-6,0.0,10.3880005
-460.799987195E-6,0.0,10.3800001
-460.399984149E-6,0.0,10.3880005
-459.999981103E-6,0.0,10.3760004
-459.600007161E-6,0.0,10.3920002
-459.200004116E-6,-200.00000298E-3,10.3880005
-458.800001070E-6,-200.00000298E-3,10.3840008
-458.399998024E-6,0.0,10.3720007
-457.999994978E-6,-400.00000596E-3,10.3760004
-457.599991933E-6,0.0,10.3680000
-457.199988887E-6,0.0,10.3800001
-456.799985841E-6,0.0,10.3720007
-456.399982795E-6,200.00000298E-3,10.3800001
-456.000008853E-6,-200.00000298E-3,10.3760004
-455.600005807E-6,0.0,10.3840008
-455.200002762E-6,0.0,10.3880005
-454.799999716E-6,0.0,10.3760004
-454.399996670E-6,200.00000298E-3,10.3840008
-453.999993624E-6,0.0,10.3720007
-453.599990578E-6,0.0,10.3680000
-453.199987533E-6,-200.00000298E-3,10.3840008
-452.799984487E-6,0.0,10.3840008
-452.399981441E-6,200.00000298E-3,10.3720007
-452.000007499E-6,0.0,10.3800001
-451.600004453E-6,-200.00000298E-3,10.3800001
-451.200001407E-6,0.0,10.3920002
-450.799998362E-6,-200.00000298E-3,10.3800001
-450.399995316E-6,-200.00000298E-3,10.3800001
-449.999992270E-6,-200.00000298E-3,10.3880005
-449.599989224E-6,400.00000596E-3,10.3760004
-449.199986178E-6,200.00000298E-3,10.3800001
-448.799983133E-6,200.00000298E-3,10.3760004
-448.400009191E-6,-200.00000298E-3,10.3800001
-448.000006145E-6,-200.00000298E-3,10.3800001
-447.600003099E-6,-200.00000298E-3,10.3800001
-447.200000053E-6,-200.00000298E-3,10.3760004
-446.799997007E-6,0.0,10.3760004
-446.399993962E-6,200.00000298E-3,10.3840008
-445.999990916E-6,200.00000298E-3,10.3760004
-445.599987870E-6,0.0,10.3800001
-445.199984824E-6,-200.00000298E-3,10.3760004
-444.799981778E-6,-200.00000298E-3,10.3720007
-444.400007837E-6,-200.00000298E-3,10.3800001
-444.000004791E-6,0.0,10.3720007
-443.600001745E-6,0.0,10.3720007
-443.199998699E-6,-400.00000596E-3,10.3760004
-442.799995653E-6,-200.00000298E-3,10.3680000
-442.399992608E-6,-200.00000298E-3,10.3760004
-441.999989562E-6,-200.00000298E-3,10.3680000
-441.599986516E-6,0.0,10.3640003
-441.199983470E-6,-200.00000298E-3,10.3800001
-440.800009528E-6,200.00000298E-3,10.3720007
-440.400006482E-6,-200.00000298E-3,10.3760004
-440.000003437E-6,-200.00000298E-3,10.3720007
-439.600000391E-6,0.0,10.3760004
-439.199997345E-6,-200.00000298E-3,10.3800001
-438.799994299E-6,-200.00000298E-3,10.3840008
-438.399991253E-6,0.0,10.3720007
-437.999988208E-6,0.0,10.3800001
-437.599985162E-6,0.0,10.3760004
-437.199982116E-6,-200.00000298E-3,10.3840008
-436.800008174E-6,200.00000298E-3,10.3760004
-436.400005128E-6,-200.00000298E-3,10.3880005
-436.000002082E-6,-200.00000298E-3,10.3760004
-435.599999037E-6,0.0,10.3800001
-435.199995991E-6,200.00000298E-3,10.3840008
-434.799992945E-6,0.0,10.3760004
-434.399989899E-6,0.0,10.3720007
-433.999986853E-6,0.0,10.3760004
-433.599983808E-6,0.0,10.3800001
-433.199980762E-6,0.0,10.3800001
-432.800006820E-6,-200.00000298E-3,10.3760004
-432.400003774E-6,0.0,10.3760004
-432.000000728E-6,0.0,10.3840008
-431.599997682E-6,0.0,10.3840008
-431.199994637E-6,0.0,10.3800001
-430.799991591E-6,-200.00000298E-3,10.3800001
-430.399988545E-6,0.0,10.3840008
-429.999985499E-6,-200.00000298E-3,10.3800001
-429.599982454E-6,0.0,10.3680000
-429.200008512E-6,-200.00000298E-3,10.3680000
-428.800005466E-6,0.0,10.3760004
-428.400002420E-6,-400.00000596E-3,10.3840008
-427.999999374E-6,-200.00000298E-3,10.3800001
-427.599996328E-6,0.0,10.3680000
-427.199993283E-6,0.0,10.3840008
-426.799990237E-6,-200.00000298E-3,10.3760004
-426.399987191E-6,-200.00000298E-3,10.3760004
-425.999984145E-6,-400.00000596E-3,10.3640003
-425.599981099E-6,-200.00000298E-3,10.3800001
-425.200007157E-6,-200.00000298E-3,10.3840008
-424.800004112E-6,0.0,10.3800001
-424.400001066E-6,-200.00000298E-3,10.3720007
-423.999998020E-6,-200.00000298E-3,10.3760004
-423.599994974E-6,0.0,10.3800001
-423.199991928E-6,0.0,10.3680000
-422.799988883E-6,-200.00000298E-3,10.3760004
-422.399985837E-6,-200.00000298E-3,10.3840008
-421.999982791E-6,0.0,10.3840008
-421.600008849E-6,0.0,10.3840008
-421.200005803E-6,-200.00000298E-3,10.3760004
-420.800002757E-6,200.00000298E-3,10.3760004
-420.399999712E-6,-200.00000298E-3,10.3840008
-419.999996666E-6,-200.00000298E-3,10.3920002
-419.599993620E-6,-200.00000298E-3,10.3800001
-419.199990574E-6,-200.00000298E-3,10.3760004
-418.799987528E-6,0.0,10.3720007
-418.399984483E-6,0.0,10.3800001
-417.999981437E-6,-200.00000298E-3,10.3840008
-417.600007495E-6,-400.00000596E-3,10.3800001
-417.200004449E-6,0.0,10.3760004
-416.800001403E-6,200.00000298E-3,10.3800001
-416.399998358E-6,200.00000298E-3,10.3840008
-415.999995312E-6,0.0,10.3760004
-415.599992266E-6,-200.00000298E-3,10.3800001
